image_id,D1,D2,D3,D4,D5
25200.jpg,0,0,0,1,0
19289.jpg,0,0,0,1,0
09639.jpg,0,1,0,0,0
38957.jpg,0,0,0,1,0
43970.jpg,0,0,0,1,0
07517.jpg,0,0,0,1,0
37799.jpg,0,1,0,1,0
21103.jpg,0,1,0,1,0
26208.jpg,0,0,0,1,0
35548.jpg,0,0,0,1,0
33014.jpg,1,0,0,0,0
05453.jpg,1,0,0,1,0
41045.jpg,1,0,1,0,0
29870.jpg,0,1,0,1,0
26216.jpg,0,0,0,1,0
42799.jpg,0,0,0,1,0
14817.jpg,0,0,0,1,0
39129.jpg,0,0,0,1,0
11955.jpg,1,0,0,1,0
12149.jpg,0,0,0,1,0
33144.jpg,1,0,1,1,0
18145.jpg,1,1,0,1,0
23374.jpg,0,0,1,0,1
32111.jpg,0,0,0,1,0
45487.jpg,0,0,0,1,1
09442.jpg,0,1,0,1,0
49062.jpg,0,1,0,0,0
07468.jpg,0,0,0,1,0
15937.jpg,0,0,0,1,0
48412.jpg,0,1,1,0,1
34403.jpg,1,1,0,0,0
02720.jpg,0,0,0,1,0
45735.jpg,0,0,0,1,0
48829.jpg,1,0,0,1,0
41204.jpg,0,0,0,1,0
07373.jpg,0,0,0,1,0
34080.jpg,0,0,0,1,0
41967.jpg,0,0,0,1,0
00529.jpg,0,0,0,1,0
26972.jpg,0,1,0,0,0
45138.jpg,0,0,0,1,0
43418.jpg,0,1,0,1,0
21672.jpg,0,0,0,1,0
44048.jpg,0,0,0,1,0
16687.jpg,0,0,0,1,0
38401.jpg,0,1,1,0,0
08982.jpg,0,1,0,1,0
14003.jpg,0,0,0,1,0
36151.jpg,1,0,1,0,0
31924.jpg,0,1,1,0,0
21553.jpg,0,0,0,1,0
00130.jpg,0,0,0,1,0
32124.jpg,0,0,0,1,0
35144.jpg,0,0,0,1,0
36353.jpg,0,0,0,1,0
19130.jpg,0,1,1,0,0
06034.jpg,1,0,0,1,0
34919.jpg,0,0,0,1,0
00134.jpg,0,0,0,1,0
24757.jpg,0,0,0,1,0
39532.jpg,0,0,0,1,0
07196.jpg,0,0,0,1,0
30141.jpg,0,0,0,1,0
36094.jpg,1,0,1,0,1
18297.jpg,0,0,0,1,0
19630.jpg,0,1,1,0,0
46020.jpg,1,0,0,1,0
36621.jpg,0,0,0,1,0
26100.jpg,1,0,0,1,0
14676.jpg,0,0,0,1,0
33985.jpg,0,0,0,1,0
33021.jpg,1,0,0,1,0
48384.jpg,0,0,0,1,0
20771.jpg,1,0,0,1,0
44367.jpg,0,0,0,1,0
07636.jpg,1,1,0,1,0
38406.jpg,0,0,0,1,0
38944.jpg,1,0,0,1,0
04132.jpg,0,1,0,1,0
43061.jpg,0,1,0,1,0
45121.jpg,0,0,0,1,0
37211.jpg,1,0,0,1,0
15545.jpg,0,0,0,1,0
27981.jpg,1,1,0,1,0
33562.jpg,1,0,1,0,0
15143.jpg,0,0,0,1,0
42417.jpg,0,0,0,1,0
07353.jpg,0,1,0,1,1
15433.jpg,1,0,0,1,0
06767.jpg,1,0,0,1,0
37319.jpg,0,0,0,1,0
37996.jpg,0,0,0,1,0
01397.jpg,0,1,0,1,0
01055.jpg,0,0,1,0,0
33941.jpg,0,0,0,1,0
29432.jpg,1,0,0,0,0
43511.jpg,0,0,0,1,0
01955.jpg,0,0,0,1,1
45916.jpg,0,0,0,1,0
31067.jpg,0,0,0,1,0
12180.jpg,1,0,0,1,0
05955.jpg,0,0,0,1,0
01211.jpg,0,1,0,1,0
47900.jpg,0,0,0,1,0
11763.jpg,0,1,0,1,0
33511.jpg,0,0,0,1,0
05818.jpg,0,0,0,1,0
13611.jpg,0,1,0,0,0
31745.jpg,0,0,1,1,1
20159.jpg,0,0,1,1,0
24345.jpg,0,0,0,1,0
01778.jpg,0,0,0,1,0
03841.jpg,0,1,0,1,0
24750.jpg,0,1,0,0,1
13908.jpg,1,0,1,1,0
21824.jpg,0,0,0,1,0
27000.jpg,0,0,0,1,0
24888.jpg,0,1,0,0,0
03774.jpg,0,0,0,1,0
17566.jpg,1,0,0,1,0
07603.jpg,0,1,0,1,0
35329.jpg,0,1,1,0,0
07063.jpg,0,0,0,0,1
28422.jpg,0,1,1,0,0
43278.jpg,0,0,0,1,0
49368.jpg,0,0,0,1,0
29451.jpg,0,1,0,1,0
37495.jpg,1,0,0,0,0
19233.jpg,0,1,0,1,0
44590.jpg,0,0,0,1,0
44434.jpg,0,0,0,1,0
19494.jpg,1,0,1,0,0
44946.jpg,0,1,0,0,0
39212.jpg,1,0,1,0,1
47964.jpg,0,0,0,1,0
25819.jpg,0,1,0,1,0
16294.jpg,0,0,0,1,0
31777.jpg,0,0,0,1,0
39187.jpg,1,0,1,0,0
48265.jpg,0,0,0,1,0
17704.jpg,0,1,0,0,1
12574.jpg,0,1,0,1,0
45193.jpg,0,0,1,0,0
15404.jpg,0,0,1,1,0
11068.jpg,0,0,1,1,0
18689.jpg,0,0,0,1,0
21938.jpg,0,0,0,1,0
00557.jpg,0,0,0,1,0
39814.jpg,0,0,0,1,0
13252.jpg,1,0,0,0,0
48237.jpg,0,1,0,0,0
00359.jpg,0,1,0,1,0
18303.jpg,0,1,0,1,0
38633.jpg,1,0,0,1,1
30947.jpg,0,0,0,1,0
31357.jpg,0,0,0,1,0
28099.jpg,0,0,0,1,0
01332.jpg,0,1,0,1,0
08506.jpg,1,0,1,0,0
14221.jpg,0,0,0,1,0
02121.jpg,0,1,0,0,0
32380.jpg,0,0,0,1,0
24024.jpg,0,0,0,1,0
49113.jpg,0,0,0,1,0
43791.jpg,1,0,0,1,0
27771.jpg,0,0,0,1,0
20451.jpg,1,0,0,1,0
38268.jpg,1,0,0,1,0
05066.jpg,1,0,0,0,0
23037.jpg,1,0,0,1,0
30759.jpg,0,0,0,1,0
09834.jpg,0,0,0,1,0
00861.jpg,1,0,0,1,0
38192.jpg,0,0,0,1,0
29614.jpg,0,1,0,1,0
23447.jpg,1,0,0,1,0
47305.jpg,0,0,0,1,0
45493.jpg,0,1,0,1,0
09041.jpg,0,0,0,1,0
40697.jpg,1,0,1,0,0
31437.jpg,0,0,0,1,0
32221.jpg,1,0,0,1,0
12376.jpg,0,0,0,1,0
22447.jpg,1,0,0,0,0
33197.jpg,0,0,0,1,0
40044.jpg,0,0,1,0,0
14887.jpg,1,0,1,1,0
27442.jpg,0,1,0,0,0
38688.jpg,0,0,1,1,1
44968.jpg,1,0,0,0,0
14820.jpg,0,0,0,1,0
40530.jpg,1,1,1,0,1
29114.jpg,0,0,1,1,1
36173.jpg,0,0,0,1,0
03135.jpg,1,1,0,1,0
02976.jpg,0,0,0,1,0
11478.jpg,1,1,1,0,0
49547.jpg,1,0,0,1,0
14936.jpg,0,0,0,1,0
20191.jpg,0,0,0,1,0
18469.jpg,0,1,0,1,0
37372.jpg,1,0,0,0,0
10233.jpg,1,0,1,1,0
12096.jpg,1,1,0,1,0
29323.jpg,0,0,1,1,0
03959.jpg,1,0,0,0,0
47685.jpg,0,0,0,1,0
04950.jpg,1,1,0,1,0
26611.jpg,0,0,0,1,0
09166.jpg,0,0,1,1,0
49667.jpg,0,1,1,0,0
36518.jpg,0,0,0,1,0
04375.jpg,0,0,0,1,0
26824.jpg,1,0,0,1,0
10464.jpg,0,1,0,0,0
14854.jpg,1,1,0,1,0
19280.jpg,0,0,0,1,0
32055.jpg,1,0,0,0,0
04475.jpg,0,0,1,0,1
29954.jpg,1,1,0,1,0
21121.jpg,0,0,0,1,0
15631.jpg,1,0,0,1,0
30235.jpg,0,1,0,1,0
06439.jpg,0,0,0,1,0
49444.jpg,1,1,0,0,0
01037.jpg,1,0,0,1,0
34772.jpg,0,0,0,1,0
45779.jpg,0,0,0,1,0
38556.jpg,0,0,0,1,0
45491.jpg,0,0,0,1,0
32429.jpg,0,0,0,1,0
28768.jpg,0,0,0,1,0
07622.jpg,0,0,0,1,0
02005.jpg,0,1,1,1,0
32017.jpg,0,0,1,1,1
34705.jpg,0,1,1,1,1
40579.jpg,0,1,0,1,0
43231.jpg,1,0,0,1,0
42378.jpg,0,1,0,1,0
07973.jpg,0,1,1,0,0
17679.jpg,0,0,0,1,0
22871.jpg,0,0,1,0,0
19648.jpg,1,0,0,1,1
21322.jpg,0,0,0,1,0
10404.jpg,0,0,0,1,0
01116.jpg,0,0,0,1,0
26622.jpg,0,0,0,1,1
15535.jpg,0,0,0,1,0
16078.jpg,1,0,1,0,0
34139.jpg,1,1,0,0,0
00477.jpg,0,0,0,1,0
09653.jpg,0,0,0,1,0
04318.jpg,0,0,1,0,0
22287.jpg,0,0,0,1,0
49042.jpg,0,0,0,1,0
49831.jpg,1,0,0,1,0
17094.jpg,0,1,0,1,0
21003.jpg,0,0,1,0,1
38623.jpg,0,0,0,1,0
48366.jpg,0,1,0,1,0
38000.jpg,0,0,0,1,0
03131.jpg,0,0,0,1,0
01164.jpg,0,0,0,1,0
07061.jpg,0,0,0,1,0
30598.jpg,0,0,0,1,0
22253.jpg,1,0,0,0,0
10406.jpg,0,0,0,1,0
32213.jpg,0,1,1,0,0
42315.jpg,0,1,0,1,0
24485.jpg,1,0,0,1,0
16611.jpg,0,1,0,1,0
14035.jpg,0,0,0,1,0
15984.jpg,1,0,0,1,0
15023.jpg,0,0,0,1,0
22115.jpg,0,0,0,1,0
32793.jpg,1,0,1,0,0
39621.jpg,0,0,0,1,0
25668.jpg,1,0,0,0,0
01954.jpg,1,1,0,1,0
19991.jpg,1,0,1,0,0
35879.jpg,0,0,0,1,0
46033.jpg,1,1,1,0,0
37859.jpg,0,1,0,0,0
11542.jpg,1,0,0,1,0
01246.jpg,0,1,1,1,0
39833.jpg,1,0,0,1,0
13835.jpg,0,0,0,1,1
21909.jpg,0,0,0,1,0
14836.jpg,0,0,1,1,0
36540.jpg,0,0,0,1,0
28110.jpg,0,0,0,1,0
30614.jpg,0,0,0,1,0
29249.jpg,0,0,0,1,0
35917.jpg,1,0,0,1,0
30620.jpg,0,0,1,1,0
26381.jpg,0,0,0,1,0
25781.jpg,1,0,0,1,0
41264.jpg,0,0,0,1,0
47724.jpg,0,0,0,1,0
40914.jpg,0,0,0,1,0
48678.jpg,1,0,0,0,0
48823.jpg,1,0,1,0,0
30018.jpg,1,0,1,0,0
20773.jpg,0,0,0,1,0
20272.jpg,0,0,1,0,0
16552.jpg,0,0,1,1,0
04091.jpg,0,0,0,1,0
00288.jpg,0,1,1,0,0
25058.jpg,0,1,0,1,0
16644.jpg,1,0,0,1,0
21887.jpg,0,1,0,1,1
43405.jpg,0,0,0,1,0
07606.jpg,1,0,0,1,0
22389.jpg,0,0,0,1,0
12842.jpg,1,1,0,0,0
49403.jpg,0,0,0,1,0
02949.jpg,1,0,1,0,0
40134.jpg,0,1,0,1,0
13919.jpg,0,0,0,1,0
14499.jpg,0,0,0,1,0
27187.jpg,0,0,1,1,0
03031.jpg,1,0,0,1,0
28645.jpg,0,1,0,1,0
41722.jpg,0,0,0,1,0
43550.jpg,0,0,0,1,0
28949.jpg,0,0,0,1,1
26325.jpg,1,0,0,1,0
06251.jpg,0,0,0,1,0
42504.jpg,0,0,0,1,0
30571.jpg,1,0,0,1,0
47950.jpg,1,0,0,0,0
49185.jpg,0,1,0,1,0
07188.jpg,0,0,0,1,0
16493.jpg,0,1,0,1,0
18245.jpg,0,0,0,1,0
31138.jpg,0,0,0,1,0
19168.jpg,0,1,0,1,0
07705.jpg,1,0,0,1,0
28557.jpg,1,0,0,0,0
26359.jpg,1,1,0,1,0
40442.jpg,1,0,0,1,0
15926.jpg,0,0,0,1,0
36879.jpg,0,1,0,0,1
27822.jpg,1,0,0,1,0
01696.jpg,0,0,0,1,0
05711.jpg,1,0,1,0,0
45114.jpg,1,0,0,1,0
43301.jpg,0,0,0,1,0
44502.jpg,0,1,1,1,0
07208.jpg,0,1,0,1,0
36717.jpg,1,1,0,0,0
41138.jpg,0,0,0,1,0
04182.jpg,1,0,0,0,0
45387.jpg,1,0,0,1,0
01731.jpg,0,1,1,0,0
22753.jpg,0,0,0,1,0
31850.jpg,0,0,0,1,0
31753.jpg,0,0,0,1,0
15946.jpg,1,0,1,1,0
35496.jpg,1,0,0,1,0
17406.jpg,0,0,0,1,0
46709.jpg,0,0,0,1,0
33395.jpg,0,1,0,1,0
17990.jpg,1,0,0,0,0
44610.jpg,0,0,0,1,0
31807.jpg,1,0,0,1,0
32643.jpg,0,0,0,1,0
40144.jpg,0,0,0,1,0
32280.jpg,1,0,1,0,0
44585.jpg,1,1,0,0,0
21321.jpg,0,0,0,1,0
22883.jpg,0,0,0,1,0
25378.jpg,0,1,0,1,0
25537.jpg,0,0,0,1,0
45853.jpg,0,0,0,1,0
42123.jpg,0,0,0,1,1
48017.jpg,0,0,0,1,0
41186.jpg,1,0,0,1,0
16915.jpg,0,1,0,1,0
34216.jpg,0,1,0,1,0
26885.jpg,0,1,0,1,0
39820.jpg,0,0,0,1,0
37333.jpg,1,0,0,1,0
02461.jpg,0,0,0,1,0
07066.jpg,0,0,0,1,0
12564.jpg,0,1,0,0,0
40395.jpg,1,1,0,1,0
20553.jpg,0,0,0,1,0
07456.jpg,1,0,0,1,0
17258.jpg,0,0,0,1,0
27776.jpg,0,1,0,1,0
12309.jpg,1,0,0,1,0
03591.jpg,0,1,0,1,0
20742.jpg,1,0,0,1,0
46331.jpg,0,0,0,1,0
10643.jpg,0,0,0,1,0
04502.jpg,0,0,1,0,0
17880.jpg,0,1,0,0,1
39188.jpg,0,1,0,1,0
18335.jpg,1,0,0,0,0
44132.jpg,0,1,0,1,0
48898.jpg,0,1,0,1,0
28451.jpg,0,0,0,1,0
38618.jpg,0,1,0,1,0
27895.jpg,0,1,0,1,0
15315.jpg,0,1,0,1,1
31612.jpg,0,0,0,1,0
27094.jpg,1,1,0,1,0
49200.jpg,0,0,1,1,1
30350.jpg,1,0,1,1,0
13786.jpg,0,1,1,0,0
03343.jpg,0,0,0,1,0
23107.jpg,0,0,0,1,0
34836.jpg,0,1,0,1,0
22361.jpg,0,0,1,1,0
18778.jpg,0,0,0,1,1
42661.jpg,0,1,0,1,1
04528.jpg,0,0,0,1,0
32627.jpg,0,0,0,1,0
43788.jpg,0,0,0,1,0
01604.jpg,0,0,0,1,0
24089.jpg,0,0,0,1,0
38684.jpg,0,0,0,1,0
02235.jpg,0,1,1,1,1
18174.jpg,0,0,0,1,0
26709.jpg,0,0,0,1,0
38081.jpg,0,1,0,1,0
20910.jpg,0,0,0,1,0
09209.jpg,0,0,1,1,0
48286.jpg,1,0,0,1,0
41342.jpg,0,0,0,1,0
25777.jpg,1,1,1,0,0
44974.jpg,1,0,0,1,0
17684.jpg,1,1,0,1,0
00917.jpg,1,0,0,1,0
07822.jpg,0,0,0,1,0
24678.jpg,0,0,0,1,0
39818.jpg,0,1,0,1,0
21052.jpg,0,0,0,1,0
35600.jpg,0,0,0,1,0
06241.jpg,1,1,0,0,0
15357.jpg,0,0,0,1,0
16530.jpg,0,0,0,1,0
42355.jpg,1,1,0,0,0
47386.jpg,0,0,0,1,0
33405.jpg,0,0,0,1,0
13198.jpg,0,1,0,1,0
26259.jpg,0,0,0,1,0
28706.jpg,1,1,0,0,0
18660.jpg,1,0,0,1,0
11054.jpg,1,0,0,1,0
18931.jpg,1,0,0,1,0
19128.jpg,0,0,0,1,0
14801.jpg,1,0,0,1,0
48657.jpg,0,0,0,1,0
36899.jpg,0,0,0,1,0
05315.jpg,0,0,0,1,0
21648.jpg,0,1,0,1,0
45951.jpg,1,0,0,1,0
18532.jpg,0,0,0,1,0
35334.jpg,0,0,0,1,0
37544.jpg,1,0,0,0,0
42448.jpg,0,0,0,1,0
46998.jpg,0,1,0,1,0
17099.jpg,0,1,0,1,0
11583.jpg,0,0,0,1,0
28115.jpg,0,1,0,1,0
03478.jpg,1,1,0,1,0
33126.jpg,0,0,0,1,0
00121.jpg,1,0,0,0,1
06290.jpg,0,1,0,1,0
30413.jpg,0,1,0,1,0
37559.jpg,0,0,0,1,0
40682.jpg,0,1,0,1,0
28285.jpg,1,0,0,1,0
14557.jpg,1,1,0,1,0
31246.jpg,0,0,0,1,0
25506.jpg,0,0,0,1,0
35765.jpg,0,0,0,1,0
00726.jpg,1,0,0,1,0
42391.jpg,0,1,1,0,0
18358.jpg,0,1,0,1,0
23411.jpg,0,0,0,1,0
13822.jpg,1,0,0,1,0
40026.jpg,0,0,0,1,0
13874.jpg,0,1,1,0,1
38969.jpg,0,1,0,1,0
25327.jpg,0,0,0,1,0
35165.jpg,0,1,0,1,0
45958.jpg,0,1,0,1,0
23129.jpg,0,0,0,1,0
20980.jpg,1,1,1,0,0
18444.jpg,0,0,0,1,0
47702.jpg,0,0,0,1,0
10505.jpg,0,1,0,1,0
15838.jpg,0,0,0,1,0
44646.jpg,0,0,0,1,0
00875.jpg,0,0,0,1,0
46636.jpg,0,0,1,0,0
16215.jpg,1,1,0,1,0
02451.jpg,0,0,0,1,0
09230.jpg,0,0,0,1,0
32824.jpg,1,1,0,1,0
47467.jpg,0,0,0,1,0
35673.jpg,1,1,0,1,0
30918.jpg,0,0,0,1,0
07758.jpg,0,0,1,0,1
31111.jpg,0,0,0,1,0
10345.jpg,0,0,0,1,0
14024.jpg,1,1,0,1,0
37067.jpg,0,0,0,1,0
49983.jpg,0,0,0,1,0
04002.jpg,0,0,0,1,0
20925.jpg,0,1,1,0,0
17842.jpg,1,0,0,1,0
40795.jpg,0,0,0,1,0
07827.jpg,0,0,0,1,1
49430.jpg,0,0,0,1,0
05526.jpg,0,0,0,1,0
21929.jpg,0,1,0,0,0
08957.jpg,0,0,0,1,0
15240.jpg,0,0,0,1,0
12434.jpg,0,1,1,0,1
47965.jpg,0,0,1,1,0
38163.jpg,0,0,0,1,0
17192.jpg,1,0,0,1,0
34177.jpg,0,0,0,1,0
15288.jpg,0,1,0,0,0
11715.jpg,0,1,1,0,0
35487.jpg,0,0,0,1,0
35647.jpg,0,0,0,1,0
07917.jpg,1,0,1,0,0
48554.jpg,0,0,0,1,0
14766.jpg,0,0,0,1,0
36190.jpg,0,0,0,1,0
33222.jpg,0,0,0,1,0
29615.jpg,0,0,0,1,0
19906.jpg,0,0,0,1,0
04984.jpg,0,0,0,1,0
47143.jpg,0,0,0,1,0
39883.jpg,0,1,0,0,0
07541.jpg,0,1,0,0,0
13060.jpg,0,0,0,1,0
29827.jpg,1,0,0,0,0
08522.jpg,1,0,1,1,0
16910.jpg,1,0,0,1,0
29861.jpg,1,1,0,1,0
36054.jpg,1,0,0,1,0
37466.jpg,0,0,0,1,0
26723.jpg,1,0,1,0,0
29417.jpg,1,0,1,0,0
35437.jpg,0,0,1,0,0
08513.jpg,0,0,0,1,0
16756.jpg,1,0,0,0,0
31752.jpg,0,0,0,1,0
25728.jpg,0,0,0,1,0
39096.jpg,1,1,0,1,0
15872.jpg,0,0,0,1,0
46117.jpg,0,0,0,1,0
31522.jpg,0,0,0,1,0
18019.jpg,0,0,0,1,0
12725.jpg,1,0,0,1,0
36517.jpg,0,0,0,1,0
20841.jpg,0,0,0,1,0
29413.jpg,0,1,0,1,1
47696.jpg,1,0,0,0,0
33564.jpg,0,0,0,1,0
12536.jpg,0,1,1,0,0
20319.jpg,0,0,0,1,0
19272.jpg,0,0,0,1,0
39539.jpg,0,0,0,1,0
18294.jpg,0,0,0,1,0
05362.jpg,0,0,0,1,0
47205.jpg,0,0,0,1,0
32613.jpg,0,1,0,1,0
26079.jpg,0,0,0,1,0
02519.jpg,0,0,0,1,0
49687.jpg,1,0,1,0,1
32361.jpg,0,0,0,1,1
17232.jpg,0,0,0,1,0
26000.jpg,0,0,1,1,0
34316.jpg,0,0,0,1,0
08535.jpg,0,0,0,1,0
10011.jpg,0,0,0,1,0
33827.jpg,1,1,0,0,0
07555.jpg,1,0,0,1,0
02930.jpg,1,0,1,0,0
42008.jpg,0,0,0,1,0
05357.jpg,1,0,1,0,0
13484.jpg,0,0,0,1,0
05034.jpg,0,1,1,0,0
25163.jpg,0,1,1,1,1
23276.jpg,1,0,0,1,0
04301.jpg,0,0,0,1,0
44658.jpg,0,1,0,1,0
24987.jpg,0,1,1,0,0
25119.jpg,0,0,0,1,0
23886.jpg,0,0,0,1,0
40644.jpg,0,0,0,1,0
27409.jpg,1,1,0,1,0
17387.jpg,1,0,0,1,0
41192.jpg,1,1,0,1,0
42614.jpg,1,0,1,0,0
13439.jpg,0,1,0,1,0
18505.jpg,0,0,0,1,0
07087.jpg,1,0,1,1,0
06397.jpg,0,1,0,1,0
16292.jpg,1,0,0,0,0
09585.jpg,0,0,1,0,0
18210.jpg,0,0,0,1,0
33710.jpg,0,1,0,0,0
11699.jpg,0,0,0,1,0
26314.jpg,0,1,0,1,0
18731.jpg,0,0,0,1,0
23304.jpg,0,1,0,0,0
33089.jpg,0,0,0,1,0
31131.jpg,0,0,0,1,0
35975.jpg,0,0,0,1,0
31501.jpg,1,0,0,1,0
29071.jpg,0,0,0,1,0
42026.jpg,1,0,1,0,1
17466.jpg,0,0,0,1,0
48353.jpg,1,0,0,1,0
48779.jpg,0,0,0,1,0
27419.jpg,0,1,0,1,0
05956.jpg,0,0,0,1,0
05622.jpg,0,0,0,1,0
00272.jpg,1,1,0,1,0
05829.jpg,1,1,0,1,0
24166.jpg,0,0,0,1,0
31767.jpg,0,0,0,1,0
14452.jpg,0,0,0,1,0
15145.jpg,1,0,0,1,0
34384.jpg,0,1,0,1,1
09889.jpg,0,1,0,1,0
06689.jpg,0,1,0,1,0
05869.jpg,0,1,0,1,0
09163.jpg,0,0,1,1,0
15848.jpg,1,0,0,1,0
11886.jpg,0,0,0,1,0
34701.jpg,0,1,0,0,0
31532.jpg,1,0,0,1,0
42773.jpg,1,0,1,1,0
18849.jpg,0,0,0,1,0
16716.jpg,1,0,0,1,0
17580.jpg,0,0,0,1,0
25118.jpg,0,0,1,1,0
47812.jpg,0,0,0,1,0
33667.jpg,0,0,0,1,0
04912.jpg,0,0,0,1,0
32069.jpg,0,0,0,1,0
33837.jpg,0,0,0,1,0
03433.jpg,0,0,1,1,0
34582.jpg,0,0,0,1,0
04555.jpg,1,0,0,1,0
41071.jpg,0,0,0,1,0
46571.jpg,0,0,0,1,0
09597.jpg,0,0,1,1,0
09069.jpg,0,1,1,0,0
47737.jpg,0,1,0,1,0
14720.jpg,1,0,0,1,0
14176.jpg,0,1,1,0,0
14336.jpg,0,0,0,1,0
24582.jpg,0,1,0,1,0
02958.jpg,0,1,0,1,0
22211.jpg,0,0,0,1,0
23793.jpg,0,1,0,1,0
46521.jpg,0,0,1,1,0
28950.jpg,1,1,1,0,0
12984.jpg,0,0,0,1,0
05134.jpg,0,0,1,0,1
33713.jpg,0,0,0,1,0
02895.jpg,0,1,1,0,0
05499.jpg,1,0,0,1,0
35535.jpg,1,0,0,1,0
00061.jpg,0,0,0,1,0
02621.jpg,0,1,0,1,0
09971.jpg,0,0,0,0,0
28414.jpg,0,0,0,1,0
31318.jpg,0,0,0,1,0
20325.jpg,0,0,0,1,0
40503.jpg,0,0,0,1,0
47198.jpg,0,0,0,1,0
47914.jpg,1,0,0,1,0
30586.jpg,0,0,1,0,1
23302.jpg,0,0,1,1,0
27604.jpg,0,0,0,1,0
16351.jpg,1,0,0,1,0
33052.jpg,0,0,0,1,0
35243.jpg,1,0,0,1,0
45095.jpg,0,0,0,1,0
09028.jpg,0,0,0,1,0
10970.jpg,1,0,0,1,1
26872.jpg,0,0,0,1,0
36548.jpg,1,0,0,1,0
36497.jpg,0,0,0,1,0
15731.jpg,0,1,1,0,0
35171.jpg,1,0,1,0,0
27794.jpg,1,0,0,0,0
07931.jpg,0,0,0,1,0
22773.jpg,0,0,0,1,0
26191.jpg,0,0,0,1,0
33028.jpg,0,0,0,1,0
41779.jpg,1,0,0,1,0
03797.jpg,0,0,0,1,0
07734.jpg,0,1,0,1,0
43889.jpg,0,1,1,1,0
01786.jpg,0,0,0,1,1
24241.jpg,0,0,0,1,0
04466.jpg,0,0,0,1,0
34733.jpg,0,0,0,1,0
17718.jpg,0,0,1,0,1
35595.jpg,1,0,0,0,1
07372.jpg,0,0,0,1,0
39901.jpg,0,0,0,1,0
16425.jpg,1,0,0,1,0
07403.jpg,1,1,1,0,0
49477.jpg,0,0,0,1,0
35195.jpg,0,0,0,1,0
45172.jpg,0,0,0,1,0
01723.jpg,0,1,0,1,1
18207.jpg,0,0,0,1,0
00691.jpg,0,0,0,1,0
03553.jpg,1,0,0,1,0
12823.jpg,1,0,0,1,0
33777.jpg,0,1,0,1,0
11120.jpg,1,0,0,1,0
21398.jpg,0,1,0,1,0
28597.jpg,1,0,0,1,0
10657.jpg,0,1,0,0,0
19203.jpg,0,0,0,1,0
45739.jpg,1,0,1,0,0
32874.jpg,0,1,1,1,1
21684.jpg,0,0,0,1,0
45149.jpg,0,0,0,1,0
19365.jpg,0,1,0,1,0
08229.jpg,0,0,0,1,0
19211.jpg,0,0,1,1,1
08298.jpg,1,0,0,0,0
30270.jpg,1,0,1,1,0
40200.jpg,1,1,1,0,0
21607.jpg,1,1,0,0,0
40392.jpg,1,0,0,0,0
12613.jpg,1,1,1,1,0
06811.jpg,0,0,0,1,0
02342.jpg,0,0,1,0,1
06135.jpg,0,0,0,1,0
34621.jpg,0,0,0,1,0
29077.jpg,1,1,0,1,0
38630.jpg,1,0,0,1,0
17206.jpg,0,1,0,1,0
09542.jpg,0,0,0,1,0
12600.jpg,0,0,0,1,0
31449.jpg,0,0,1,1,0
24326.jpg,1,0,0,1,0
23652.jpg,0,0,1,1,0
18948.jpg,1,0,1,0,0
15211.jpg,0,0,1,0,0
15184.jpg,1,1,1,0,1
44922.jpg,1,0,0,1,0
15011.jpg,0,1,0,0,0
18218.jpg,0,0,0,1,0
19333.jpg,0,0,1,1,0
33831.jpg,0,1,0,1,0
31303.jpg,0,0,0,1,0
33173.jpg,0,0,1,0,0
11637.jpg,0,0,0,1,0
47670.jpg,0,1,1,0,1
31682.jpg,0,0,0,1,0
24211.jpg,0,0,0,1,0
18286.jpg,1,0,0,0,0
01007.jpg,1,0,0,0,0
26453.jpg,0,0,0,1,0
41934.jpg,0,0,0,1,0
27572.jpg,0,0,0,1,0
08274.jpg,0,0,0,1,0
38159.jpg,0,0,0,1,0
14883.jpg,0,0,0,1,0
03421.jpg,1,0,0,1,0
47739.jpg,0,1,0,1,0
33341.jpg,0,1,0,1,0
12394.jpg,0,0,0,1,0
27927.jpg,0,0,0,1,0
09412.jpg,0,0,0,1,0
11985.jpg,1,0,0,1,0
17425.jpg,0,0,1,0,1
43074.jpg,0,1,1,1,0
03104.jpg,0,0,0,1,0
49439.jpg,0,0,0,1,0
04753.jpg,0,0,0,1,0
19216.jpg,0,1,0,1,0
46606.jpg,0,0,0,1,0
20911.jpg,0,1,0,1,0
26477.jpg,0,0,0,1,0
45417.jpg,0,1,0,1,0
37194.jpg,0,0,0,1,0
01086.jpg,0,0,0,1,0
18994.jpg,1,0,0,0,0
33738.jpg,0,0,0,1,0
10053.jpg,1,0,0,1,0
06608.jpg,0,1,0,1,0
46369.jpg,0,0,0,1,0
19140.jpg,0,0,0,1,0
35533.jpg,0,0,0,1,0
46038.jpg,0,0,0,1,0
04770.jpg,0,0,0,1,0
29183.jpg,1,0,0,0,0
45579.jpg,1,1,0,1,0
07708.jpg,1,0,0,1,0
40786.jpg,1,1,0,0,1
45411.jpg,0,1,0,0,1
00503.jpg,0,0,0,1,0
03214.jpg,1,0,0,1,0
17483.jpg,0,0,0,1,0
24545.jpg,0,0,0,1,0
01025.jpg,1,1,0,1,0
01508.jpg,0,0,0,1,0
43344.jpg,0,0,0,1,0
28385.jpg,0,0,0,1,0
15109.jpg,1,0,0,1,0
33906.jpg,0,1,0,1,0
21164.jpg,0,0,0,1,0
